date,store_id,city,product,units_sold,price,revenue
2025-06-04,S04,Chennai,Cappuccino,8,78.38,627.04
2025-06-04,S04,Chennai,Americano,4,112.49,449.96
2025-06-04,S04,Chennai,Mocha,3,128.95,386.85
2025-06-04,S05,Kolkata,Espresso,9,45.04,405.36
2025-06-04,S05,Kolkata,Latte,7,64.05,448.35
2025-06-04,S05,Kolkata,Cappuccino,6,75.12,450.72
2025-06-04,S05,Kolkata,Americano,6,105.4,632.4
2025-06-04,S05,Kolkata,Mocha,5,135.01,675.05
2025-06-05,S01,Mumbai,Espresso,7,45.11,315.77
2025-06-05,S01,Mumbai,Latte,4,64.85,259.4
2025-06-05,S01,Mumbai,Cappuccino,8,84.68,677.44
2025-06-05,S01,Mumbai,Americano,4,119.68,478.72
2025-06-05,S01,Mumbai,Mocha,1,128.05,128.05
2025-06-05,S02,Delhi,Espresso,3,47.45,142.35
2025-06-05,S02,Delhi,Latte,4,68.38,273.52
2025-06-05,S02,Delhi,Cappuccino,3,91.65,274.95
2025-06-05,S02,Delhi,Americano,4,110.87,443.48
2025-06-05,S02,Delhi,Mocha,4,130.83,523.32
2025-06-05,S03,Bengaluru,Espresso,4,54.38,217.52
2025-06-05,S03,Bengaluru,Latte,4,68.9,275.6
2025-06-05,S03,Bengaluru,Cappuccino,5,87.64,438.2
2025-06-05,S03,Bengaluru,Americano,5,109.09,545.45
2025-06-05,S03,Bengaluru,Mocha,6,133.11,798.66
2025-06-05,S04,Chennai,Espresso,7,60.86,426.02
2025-06-05,S04,Chennai,Latte,6,77.51,465.06
2025-06-05,S04,Chennai,Cappuccino,7,90.37,632.59
2025-06-05,S04,Chennai,Americano,8,104.44,835.52
2025-06-05,S04,Chennai,Mocha,6,124.62,747.72
2025-06-05,S05,Kolkata,Espresso,8,53.5,428.0
2025-06-05,S05,Kolkata,Latte,6,67.61,405.66
2025-06-05,S05,Kolkata,Cappuccino,4,84.54,338.16
2025-06-05,S05,Kolkata,Americano,2,106.78,213.56
2025-06-05,S05,Kolkata,Mocha,4,130.55,522.2
2025-06-06,S01,Mumbai,Espresso,3,53.05,159.15
2025-06-06,S01,Mumbai,Latte,3,72.62,217.86
2025-06-06,S01,Mumbai,Cappuccino,7,82.13,574.91
2025-06-06,S01,Mumbai,Americano,2,110.85,221.7
2025-06-06,S01,Mumbai,Mocha,8,131.84,1054.72
2025-06-06,S02,Delhi,Espresso,2,50.99,101.98
2025-06-06,S02,Delhi,Latte,3,69.41,208.23
2025-06-06,S02,Delhi,Cappuccino,4,88.46,353.84
2025-06-06,S02,Delhi,Americano,4,108.59,434.36
2025-06-06,S02,Delhi,Mocha,5,124.42,622.1
2025-06-06,S03,Bengaluru,Espresso,7,46.8,327.6
2025-06-06,S03,Bengaluru,Latte,6,74.92,449.52
2025-06-06,S03,Bengaluru,Cappuccino,3,89.15,267.45
2025-06-06,S03,Bengaluru,Americano,6,108.77,652.62
2025-06-06,S03,Bengaluru,Mocha,11,129.76,1427.36
2025-06-06,S04,Chennai,Espresso,3,58.12,174.36
2025-06-06,S04,Chennai,Latte,8,68.8,550.4
2025-06-06,S04,Chennai,Cappuccino,5,98.98,494.9
2025-06-06,S04,Chennai,Americano,3,108.9,326.7
2025-06-06,S04,Chennai,Mocha,3,129.18,387.54
2025-06-06,S05,Kolkata,Espresso,3,44.75,134.25
2025-06-06,S05,Kolkata,Latte,3,64.94,194.82
2025-06-06,S05,Kolkata,Cappuccino,5,88.79,443.95
2025-06-06,S05,Kolkata,Americano,7,123.33,863.31
2025-06-06,S05,Kolkata,Mocha,6,130.79,784.74
2025-06-07,S01,Mumbai,Espresso,6,47.17,283.02
2025-06-07,S01,Mumbai,Latte,2,70.05,140.1
2025-06-07,S01,Mumbai,Cappuccino,6,94.27,565.62
2025-06-07,S01,Mumbai,Americano,5,116.82,584.1
2025-06-07,S01,Mumbai,Mocha,6,133.95,803.7
2025-06-07,S02,Delhi,Espresso,5,55.66,278.3
2025-06-07,S02,Delhi,Latte,6,73.41,440.46
2025-06-07,S02,Delhi,Cappuccino,4,89.54,358.16
2025-06-07,S02,Delhi,Americano,12,112.79,1353.48
2025-06-07,S02,Delhi,Mocha,4,123.64,494.56
2025-06-07,S03,Bengaluru,Espresso,5,60.57,302.85
2025-06-07,S03,Bengaluru,Latte,4,70.94,283.76
2025-06-07,S03,Bengaluru,Cappuccino,6,101.58,609.48
2025-06-07,S03,Bengaluru,Americano,4,100.65,402.6
2025-06-07,S03,Bengaluru,Mocha,4,124.81,499.24
2025-06-07,S04,Chennai,Espresso,8,45.28,362.24
2025-06-07,S04,Chennai,Latte,1,74.21,74.21
2025-06-07,S04,Chennai,Cappuccino,5,91.03,455.15
2025-06-07,S04,Chennai,Americano,7,115.4,807.8
2025-06-07,S04,Chennai,Mocha,4,135.68,542.72
2025-06-07,S05,Kolkata,Espresso,3,45.87,137.61
2025-06-07,S05,Kolkata,Latte,2,69.53,139.06
2025-06-07,S05,Kolkata,Cappuccino,7,87.36,611.52
2025-06-07,S05,Kolkata,Americano,6,110.53,663.18
2025-06-07,S05,Kolkata,Mocha,3,120.93,362.79
2025-06-08,S01,Mumbai,Espresso,3,48.0,144.0
2025-06-08,S01,Mumbai,Latte,5,70.88,354.4
2025-06-08,S01,Mumbai,Cappuccino,7,88.24,617.68
2025-06-08,S01,Mumbai,Americano,3,116.46,349.38
2025-06-08,S01,Mumbai,Mocha,3,133.1,399.3
2025-06-08,S02,Delhi,Espresso,3,39.74,119.22
2025-06-08,S02,Delhi,Latte,3,62.21,186.63
2025-06-08,S02,Delhi,Cappuccino,4,89.57,358.28
2025-06-08,S02,Delhi,Americano,7,119.62,837.34
2025-06-08,S02,Delhi,Mocha,6,125.13,750.78
2025-06-08,S03,Bengaluru,Espresso,4,43.82,175.28
2025-06-08,S03,Bengaluru,Latte,4,67.59,270.36
2025-06-08,S03,Bengaluru,Cappuccino,3,87.22,261.66
2025-06-08,S03,Bengaluru,Americano,3,113.51,340.53
2025-06-08,S03,Bengaluru,Mocha,7,124.22,869.54
2025-06-08,S04,Chennai,Espresso,8,46.0,368.0
2025-06-08,S04,Chennai,Latte,2,73.29,146.58
2025-06-08,S04,Chennai,Cappuccino,5,90.0,450.0
2025-06-08,S04,Chennai,Americano,5,104.12,520.6
2025-06-08,S04,Chennai,Mocha,6,129.05,774.3
2025-06-08,S05,Kolkata,Espresso,8,51.92,415.36
2025-06-08,S05,Kolkata,Latte,5,69.95,349.75
2025-06-08,S05,Kolkata,Cappuccino,6,85.78,514.68
2025-06-08,S05,Kolkata,Americano,6,99.11,594.66
2025-06-08,S05,Kolkata,Mocha,8,124.28,994.24
2025-06-09,S01,Mumbai,Espresso,4,44.92,179.68
2025-06-09,S01,Mumbai,Latte,6,76.48,458.88
2025-06-09,S01,Mumbai,Cappuccino,2,93.99,187.98
2025-06-09,S01,Mumbai,Americano,4,105.02,420.08
2025-06-09,S01,Mumbai,Mocha,9,134.65,1211.85
2025-06-09,S02,Delhi,Espresso,5,49.69,248.45
2025-06-09,S02,Delhi,Latte,5,66.32,331.6
2025-06-09,S02,Delhi,Cappuccino,6,91.62,549.72
2025-06-09,S02,Delhi,Americano,6,113.92,683.52
2025-06-09,S02,Delhi,Mocha,5,122.12,610.6
2025-06-09,S03,Bengaluru,Espresso,9,46.11,414.99
2025-06-09,S03,Bengaluru,Latte,4,68.53,274.12
2025-06-09,S03,Bengaluru,Cappuccino,5,84.34,421.7
2025-06-09,S03,Bengaluru,Americano,1,118.35,118.35
2025-06-09,S03,Bengaluru,Mocha,5,129.19,645.95
2025-06-09,S04,Chennai,Espresso,4,44.32,177.28
2025-06-09,S04,Chennai,Latte,4,76.64,306.56
2025-06-09,S04,Chennai,Cappuccino,3,96.12,288.36
2025-06-09,S04,Chennai,Americano,4,114.37,457.48
2025-06-09,S04,Chennai,Mocha,6,139.42,836.52
2025-06-09,S05,Kolkata,Espresso,6,45.76,274.56
2025-06-09,S05,Kolkata,Latte,7,74.04,518.28
2025-06-09,S05,Kolkata,Cappuccino,1,94.19,94.19
2025-06-09,S05,Kolkata,Americano,3,105.5,316.5
2025-06-09,S05,Kolkata,Mocha,8,126.77,1014.16
2025-06-10,S01,Mumbai,Espresso,4,48.45,193.8
2025-06-10,S01,Mumbai,Latte,3,69.8,209.4
2025-06-10,S01,Mumbai,Cappuccino,7,101.1,707.7
2025-06-10,S01,Mumbai,Americano,7,101.88,713.16
2025-06-10,S01,Mumbai,Mocha,8,137.54,1100.32
2025-06-10,S02,Delhi,Espresso,6,55.09,330.54
2025-06-10,S02,Delhi,Latte,6,65.67,394.02
2025-06-10,S02,Delhi,Cappuccino,11,95.56,1051.16
2025-06-10,S02,Delhi,Americano,4,110.62,442.48
2025-06-10,S02,Delhi,Mocha,5,123.1,615.5
2025-06-10,S03,Bengaluru,Espresso,10,50.18,501.8
2025-06-10,S03,Bengaluru,Latte,4,69.94,279.76
2025-06-10,S03,Bengaluru,Cappuccino,7,96.44,675.08
2025-06-10,S03,Bengaluru,Americano,12,111.87,1342.44
2025-06-10,S03,Bengaluru,Mocha,6,131.66,789.96
2025-06-10,S04,Chennai,Espresso,5,49.6,248.0
2025-06-10,S04,Chennai,Latte,3,70.23,210.69
2025-06-10,S04,Chennai,Cappuccino,5,94.14,470.7
2025-06-10,S04,Chennai,Americano,3,104.49,313.47
2025-06-10,S04,Chennai,Mocha,4,133.51,534.04
2025-06-10,S05,Kolkata,Espresso,7,64.58,452.06
2025-06-10,S05,Kolkata,Latte,5,70.63,353.15
2025-06-10,S05,Kolkata,Cappuccino,3,95.27,285.81
2025-06-10,S05,Kolkata,Americano,5,104.77,523.85
2025-06-10,S05,Kolkata,Mocha,7,130.7,914.9
2025-06-11,S01,Mumbai,Espresso,4,45.27,181.08
2025-06-11,S01,Mumbai,Latte,8,64.65,517.2
2025-06-11,S01,Mumbai,Cappuccino,3,88.06,264.18
2025-06-11,S01,Mumbai,Americano,3,103.46,310.38
2025-06-11,S01,Mumbai,Mocha,2,139.53,279.06
2025-06-11,S02,Delhi,Espresso,6,44.38,266.28
2025-06-11,S02,Delhi,Latte,3,73.67,221.01
2025-06-11,S02,Delhi,Cappuccino,5,92.31,461.55
2025-06-11,S02,Delhi,Americano,8,111.4,891.2
2025-06-11,S02,Delhi,Mocha,6,129.42,776.52
2025-06-11,S03,Bengaluru,Espresso,4,44.07,176.28
2025-06-11,S03,Bengaluru,Latte,3,66.28,198.84
2025-06-11,S03,Bengaluru,Cappuccino,5,83.16,415.8
2025-06-11,S03,Bengaluru,Americano,8,107.9,863.2
2025-06-11,S03,Bengaluru,Mocha,3,132.31,396.93
2025-06-11,S04,Chennai,Espresso,6,46.64,279.84
2025-06-11,S04,Chennai,Latte,10,67.39,673.9
2025-06-11,S04,Chennai,Cappuccino,3,94.12,282.36
2025-06-11,S04,Chennai,Americano,6,117.89,707.34
2025-06-11,S04,Chennai,Mocha,6,128.48,770.88
2025-06-11,S05,Kolkata,Espresso,3,47.8,143.4
2025-06-11,S05,Kolkata,Latte,9,72.84,655.56
2025-06-11,S05,Kolkata,Cappuccino,8,101.89,815.12
2025-06-11,S05,Kolkata,Americano,6,115.47,692.82
2025-06-11,S05,Kolkata,Mocha,1,137.58,137.58
2025-06-12,S01,Mumbai,Espresso,5,50.04,250.2
2025-06-12,S01,Mumbai,Latte,6,68.78,412.68
2025-06-12,S01,Mumbai,Cappuccino,5,89.86,449.3
2025-06-12,S01,Mumbai,Americano,6,108.64,651.84
2025-06-12,S01,Mumbai,Mocha,6,127.77,766.62
2025-06-12,S02,Delhi,Espresso,6,52.68,316.08
2025-06-12,S02,Delhi,Latte,5,72.65,363.25
2025-06-12,S02,Delhi,Cappuccino,5,91.18,455.9
2025-06-12,S02,Delhi,Americano,7,107.4,751.8
2025-06-12,S02,Delhi,Mocha,7,135.99,951.93
2025-06-12,S03,Bengaluru,Espresso,7,51.92,363.44
2025-06-12,S03,Bengaluru,Latte,2,73.59,147.18
2025-06-12,S03,Bengaluru,Cappuccino,4,90.13,360.52
2025-06-12,S03,Bengaluru,Americano,2,111.15,222.3
2025-06-12,S03,Bengaluru,Mocha,5,127.7,638.5
2025-06-12,S04,Chennai,Espresso,5,54.83,274.15
2025-06-12,S04,Chennai,Latte,4,67.98,271.92
2025-06-12,S04,Chennai,Cappuccino,5,87.5,437.5
2025-06-12,S04,Chennai,Americano,8,102.25,818.0
2025-06-12,S04,Chennai,Mocha,8,122.0,976.0
2025-06-12,S05,Kolkata,Espresso,2,49.89,99.78
2025-06-12,S05,Kolkata,Latte,3,61.54,184.62
2025-06-12,S05,Kolkata,Cappuccino,3,88.27,264.81
2025-06-12,S05,Kolkata,Americano,6,108.78,652.68
2025-06-12,S05,Kolkata,Mocha,6,123.53,741.18
2025-06-13,S01,Mumbai,Espresso,1,49.53,49.53
2025-06-13,S01,Mumbai,Latte,5,70.38,351.9
2025-06-13,S01,Mumbai,Cappuccino,8,88.28,706.24
2025-06-13,S01,Mumbai,Americano,6,112.17,673.02
2025-06-13,S01,Mumbai,Mocha,6,130.21,781.26
2025-06-13,S02,Delhi,Espresso,3,55.33,165.99
2025-06-13,S02,Delhi,Latte,3,52.02,156.06
2025-06-13,S02,Delhi,Cappuccino,4,86.0,344.0
2025-06-13,S02,Delhi,Americano,3,120.5,361.5
2025-06-13,S02,Delhi,Mocha,5,126.94,634.7
2025-06-13,S03,Bengaluru,Espresso,2,56.2,112.4
2025-06-13,S03,Bengaluru,Latte,10,72.5,725.0
2025-06-13,S03,Bengaluru,Cappuccino,5,94.3,471.5
2025-06-13,S03,Bengaluru,Americano,5,112.59,562.95
2025-06-13,S03,Bengaluru,Mocha,6,128.38,770.28
2025-06-13,S04,Chennai,Espresso,5,45.22,226.1
2025-06-13,S04,Chennai,Latte,5,73.91,369.55
2025-06-13,S04,Chennai,Cappuccino,5,95.08,475.4
2025-06-13,S04,Chennai,Americano,5,106.79,533.95
2025-06-13,S04,Chennai,Mocha,5,123.91,619.55
2025-06-13,S05,Kolkata,Espresso,7,44.85,313.95
2025-06-13,S05,Kolkata,Latte,3,80.45,241.35
2025-06-13,S05,Kolkata,Cappuccino,6,92.29,553.74
2025-06-13,S05,Kolkata,Americano,4,110.9,443.6
2025-06-13,S05,Kolkata,Mocha,6,125.09,750.54
2025-06-14,S01,Mumbai,Espresso,3,57.46,172.38
2025-06-14,S01,Mumbai,Latte,8,68.61,548.88
2025-06-14,S01,Mumbai,Cappuccino,8,80.63,645.04
2025-06-14,S01,Mumbai,Americano,5,119.24,596.2
2025-06-14,S01,Mumbai,Mocha,4,127.8,511.2
2025-06-14,S02,Delhi,Espresso,6,50.62,303.72
2025-06-14,S02,Delhi,Latte,5,63.62,318.1
2025-06-14,S02,Delhi,Cappuccino,4,95.1,380.4
2025-06-14,S02,Delhi,Americano,5,109.98,549.9
2025-06-14,S02,Delhi,Mocha,5,128.66,643.3
2025-06-14,S03,Bengaluru,Espresso,7,44.03,308.21
2025-06-14,S03,Bengaluru,Latte,8,70.29,562.32
2025-06-14,S03,Bengaluru,Cappuccino,9,83.47,751.23
2025-06-14,S03,Bengaluru,Americano,6,115.98,695.88
2025-06-14,S03,Bengaluru,Mocha,5,132.4,662.0
2025-06-14,S04,Chennai,Espresso,7,54.32,380.24
2025-06-14,S04,Chennai,Latte,3,77.89,233.67
2025-06-14,S04,Chennai,Cappuccino,7,86.68,606.76
2025-06-14,S04,Chennai,Americano,2,106.17,212.34
2025-06-14,S04,Chennai,Mocha,1,124.3,124.3
2025-06-14,S05,Kolkata,Espresso,3,54.43,163.29
2025-06-14,S05,Kolkata,Latte,4,67.37,269.48
2025-06-14,S05,Kolkata,Cappuccino,2,89.79,179.58
2025-06-14,S05,Kolkata,Americano,6,110.46,662.76
2025-06-14,S05,Kolkata,Mocha,4,130.6,522.4
2025-06-15,S01,Mumbai,Espresso,6,45.9,275.4
2025-06-15,S01,Mumbai,Latte,6,67.92,407.52
2025-06-15,S01,Mumbai,Cappuccino,6,90.02,540.12
2025-06-15,S01,Mumbai,Americano,1,112.91,112.91
2025-06-15,S01,Mumbai,Mocha,6,129.3,775.8
2025-06-15,S02,Delhi,Espresso,6,43.6,261.6
2025-06-15,S02,Delhi,Latte,6,72.43,434.58
2025-06-15,S02,Delhi,Cappuccino,5,88.11,440.55
2025-06-15,S02,Delhi,Americano,3,115.32,345.96
2025-06-15,S02,Delhi,Mocha,5,126.36,631.8
2025-06-15,S03,Bengaluru,Espresso,6,54.71,328.26
2025-06-15,S03,Bengaluru,Latte,6,67.3,403.8
2025-06-15,S03,Bengaluru,Cappuccino,2,88.59,177.18
2025-06-15,S03,Bengaluru,Americano,5,104.79,523.95
2025-06-15,S03,Bengaluru,Mocha,7,125.94,881.58
2025-06-15,S04,Chennai,Espresso,9,47.78,430.02
2025-06-15,S04,Chennai,Latte,7,68.17,477.19
2025-06-15,S04,Chennai,Cappuccino,8,86.98,695.84
2025-06-15,S04,Chennai,Americano,3,98.36,295.08
2025-06-15,S04,Chennai,Mocha,7,127.86,895.02
2025-06-15,S05,Kolkata,Espresso,2,54.89,109.78
2025-06-15,S05,Kolkata,Latte,7,67.17,470.19
2025-06-15,S05,Kolkata,Cappuccino,5,85.73,428.65
2025-06-15,S05,Kolkata,Americano,3,112.7,338.1
2025-06-15,S05,Kolkata,Mocha,3,123.6,370.8
2025-06-16,S01,Mumbai,Espresso,1,50.53,50.53
2025-06-16,S01,Mumbai,Latte,2,72.11,144.22
2025-06-16,S01,Mumbai,Cappuccino,3,89.98,269.94
2025-06-16,S01,Mumbai,Americano,5,114.86,574.3
2025-06-16,S01,Mumbai,Mocha,3,137.91,413.73
2025-06-16,S02,Delhi,Espresso,8,52.23,417.84
2025-06-16,S02,Delhi,Latte,4,64.09,256.36
2025-06-16,S02,Delhi,Cappuccino,4,86.27,345.08
2025-06-16,S02,Delhi,Americano,6,111.54,669.24
2025-06-16,S02,Delhi,Mocha,9,130.64,1175.76
2025-06-16,S03,Bengaluru,Espresso,6,57.32,343.92
2025-06-16,S03,Bengaluru,Latte,5,67.57,337.85
2025-06-16,S03,Bengaluru,Cappuccino,7,80.51,563.57
2025-06-16,S03,Bengaluru,Americano,8,111.97,895.76
2025-06-16,S03,Bengaluru,Mocha,5,125.45,627.25
2025-06-16,S04,Chennai,Espresso,4,45.13,180.52
2025-06-16,S04,Chennai,Latte,6,73.61,441.66
2025-06-16,S04,Chennai,Cappuccino,5,81.69,408.45
2025-06-16,S04,Chennai,Americano,7,112.94,790.58
2025-06-16,S04,Chennai,Mocha,4,129.73,518.92
2025-06-16,S05,Kolkata,Espresso,4,50.46,201.84
2025-06-16,S05,Kolkata,Latte,5,66.3,331.5
2025-06-16,S05,Kolkata,Cappuccino,6,93.88,563.28
2025-06-16,S05,Kolkata,Americano,11,114.7,1261.7
2025-06-16,S05,Kolkata,Mocha,5,129.14,645.7
2025-06-17,S01,Mumbai,Espresso,6,49.81,298.86
2025-06-17,S01,Mumbai,Latte,6,77.75,466.5
2025-06-17,S01,Mumbai,Cappuccino,6,81.45,488.7
2025-06-17,S01,Mumbai,Americano,4,116.6,466.4
2025-06-17,S01,Mumbai,Mocha,5,137.06,685.3
2025-06-17,S02,Delhi,Espresso,4,45.38,181.52
2025-06-17,S02,Delhi,Latte,4,73.95,295.8
2025-06-17,S02,Delhi,Cappuccino,10,83.49,834.9
2025-06-17,S02,Delhi,Americano,2,106.82,213.64
2025-06-17,S02,Delhi,Mocha,3,131.57,394.71
2025-06-17,S03,Bengaluru,Espresso,4,50.43,201.72
2025-06-17,S03,Bengaluru,Latte,11,80.56,886.16
2025-06-17,S03,Bengaluru,Cappuccino,5,84.72,423.6
2025-06-17,S03,Bengaluru,Americano,3,115.03,345.09
2025-06-17,S03,Bengaluru,Mocha,1,138.67,138.67
2025-06-17,S04,Chennai,Espresso,5,51.41,257.05
2025-06-17,S04,Chennai,Latte,11,63.55,699.05
2025-06-17,S04,Chennai,Cappuccino,4,88.34,353.36
2025-06-17,S04,Chennai,Americano,5,100.91,504.55
2025-06-17,S04,Chennai,Mocha,4,125.6,502.4
2025-06-17,S05,Kolkata,Espresso,7,61.27,428.89
2025-06-17,S05,Kolkata,Latte,5,72.51,362.55
2025-06-17,S05,Kolkata,Cappuccino,2,96.77,193.54
2025-06-17,S05,Kolkata,Americano,6,116.53,699.18
2025-06-17,S05,Kolkata,Mocha,6,141.26,847.56
2025-06-18,S01,Mumbai,Espresso,10,44.08,440.8
2025-06-18,S01,Mumbai,Latte,6,68.22,409.32
2025-06-18,S01,Mumbai,Cappuccino,5,92.14,460.7
2025-06-18,S01,Mumbai,Americano,3,111.25,333.75
2025-06-18,S01,Mumbai,Mocha,4,123.14,492.56
2025-06-18,S02,Delhi,Espresso,3,51.63,154.89
2025-06-18,S02,Delhi,Latte,5,75.09,375.45
2025-06-18,S02,Delhi,Cappuccino,1,87.75,87.75
2025-06-18,S02,Delhi,Americano,5,113.48,567.4
2025-06-18,S02,Delhi,Mocha,8,128.45,1027.6
2025-06-18,S03,Bengaluru,Espresso,3,53.57,160.71
2025-06-18,S03,Bengaluru,Latte,5,70.02,350.1
2025-06-18,S03,Bengaluru,Cappuccino,4,92.81,371.24
2025-06-18,S03,Bengaluru,Americano,4,108.51,434.04
2025-06-18,S03,Bengaluru,Mocha,8,126.09,1008.72
2025-06-18,S04,Chennai,Espresso,1,51.56,51.56
2025-06-18,S04,Chennai,Latte,6,67.85,407.1
2025-06-18,S04,Chennai,Cappuccino,5,86.33,431.65
2025-06-18,S04,Chennai,Americano,5,107.14,535.7
2025-06-18,S04,Chennai,Mocha,4,122.8,491.2
2025-06-18,S05,Kolkata,Espresso,6,46.57,279.42
2025-06-18,S05,Kolkata,Latte,6,73.14,438.84
2025-06-18,S05,Kolkata,Cappuccino,5,98.28,491.4
2025-06-18,S05,Kolkata,Americano,3,107.58,322.74
2025-06-18,S05,Kolkata,Mocha,6,130.94,785.64
2025-06-19,S01,Mumbai,Espresso,6,51.87,311.22
2025-06-19,S01,Mumbai,Latte,4,76.13,304.52
2025-06-19,S01,Mumbai,Cappuccino,6,89.35,536.1
2025-06-19,S01,Mumbai,Americano,1,118.66,118.66
2025-06-19,S01,Mumbai,Mocha,6,133.44,800.64
2025-06-19,S02,Delhi,Espresso,8,55.55,444.4
2025-06-19,S02,Delhi,Latte,3,70.24,210.72
2025-06-19,S02,Delhi,Cappuccino,3,103.88,311.64
2025-06-19,S02,Delhi,Americano,2,116.86,233.72
2025-06-19,S02,Delhi,Mocha,7,132.82,929.74
2025-06-19,S03,Bengaluru,Espresso,9,59.74,537.66
2025-06-19,S03,Bengaluru,Latte,4,62.26,249.04
2025-06-19,S03,Bengaluru,Cappuccino,3,86.86,260.58
2025-06-19,S03,Bengaluru,Americano,8,111.75,894.0
2025-06-19,S03,Bengaluru,Mocha,5,136.45,682.25
2025-06-19,S04,Chennai,Espresso,8,45.23,361.84
2025-06-19,S04,Chennai,Latte,3,63.58,190.74
2025-06-19,S04,Chennai,Cappuccino,5,93.98,469.9
2025-06-19,S04,Chennai,Americano,5,113.66,568.3
2025-06-19,S04,Chennai,Mocha,6,129.44,776.64
2025-06-19,S05,Kolkata,Espresso,6,56.19,337.14
2025-06-19,S05,Kolkata,Latte,8,68.17,545.36
2025-06-19,S05,Kolkata,Cappuccino,9,97.18,874.62
2025-06-19,S05,Kolkata,Americano,5,106.87,534.35
2025-06-19,S05,Kolkata,Mocha,6,131.31,787.86
2025-06-20,S01,Mumbai,Espresso,7,59.38,415.66
2025-06-20,S01,Mumbai,Latte,11,78.96,868.56
2025-06-20,S01,Mumbai,Cappuccino,2,99.32,198.64
2025-06-20,S01,Mumbai,Americano,4,107.63,430.52
2025-06-20,S01,Mumbai,Mocha,4,122.38,489.52
2025-06-20,S02,Delhi,Espresso,4,46.37,185.48
2025-06-20,S02,Delhi,Latte,7,83.37,583.59
2025-06-20,S02,Delhi,Cappuccino,5,78.84,394.2
2025-06-20,S02,Delhi,Americano,3,102.02,306.06
2025-06-20,S02,Delhi,Mocha,1,126.03,126.03
2025-06-20,S03,Bengaluru,Espresso,6,55.6,333.6
2025-06-20,S03,Bengaluru,Latte,3,71.81,215.43
2025-06-20,S03,Bengaluru,Cappuccino,5,86.71,433.55
2025-06-20,S03,Bengaluru,Americano,8,117.8,942.4
2025-06-20,S03,Bengaluru,Mocha,7,130.59,914.13
2025-06-20,S04,Chennai,Espresso,6,48.58,291.48
2025-06-20,S04,Chennai,Latte,4,71.88,287.52
2025-06-20,S04,Chennai,Cappuccino,6,79.05,474.3
2025-06-20,S04,Chennai,Americano,7,110.84,775.88
2025-06-20,S04,Chennai,Mocha,5,136.94,684.7
2025-06-20,S05,Kolkata,Espresso,3,53.52,160.56
2025-06-20,S05,Kolkata,Latte,6,72.23,433.38
2025-06-20,S05,Kolkata,Cappuccino,2,92.86,185.72
2025-06-20,S05,Kolkata,Americano,6,112.5,675.0
2025-06-20,S05,Kolkata,Mocha,2,130.64,261.28
2025-06-21,S01,Mumbai,Espresso,0,51.21,0.0
2025-06-21,S01,Mumbai,Latte,5,66.34,331.7
2025-06-21,S01,Mumbai,Cappuccino,5,92.17,460.85
2025-06-21,S01,Mumbai,Americano,6,109.19,655.14
2025-06-21,S01,Mumbai,Mocha,4,130.16,520.64
2025-06-21,S02,Delhi,Espresso,3,41.17,123.51
2025-06-21,S02,Delhi,Latte,4,62.92,251.68
2025-06-21,S02,Delhi,Cappuccino,5,98.73,493.65
2025-06-21,S02,Delhi,Americano,6,114.09,684.54
2025-06-21,S02,Delhi,Mocha,5,131.25,656.25
2025-06-21,S03,Bengaluru,Espresso,1,50.96,50.96
2025-06-21,S03,Bengaluru,Latte,3,75.16,225.48
2025-06-21,S03,Bengaluru,Cappuccino,8,87.33,698.64
2025-06-21,S03,Bengaluru,Americano,5,110.26,551.3
2025-06-21,S03,Bengaluru,Mocha,6,125.38,752.28
2025-06-21,S04,Chennai,Espresso,4,45.99,183.96
2025-06-21,S04,Chennai,Latte,3,62.4,187.2
2025-06-21,S04,Chennai,Cappuccino,8,89.64,717.12
2025-06-21,S04,Chennai,Americano,4,109.35,437.4
2025-06-21,S04,Chennai,Mocha,8,120.32,962.56
2025-06-21,S05,Kolkata,Espresso,4,48.41,193.64
2025-06-21,S05,Kolkata,Latte,4,67.02,268.08
2025-06-21,S05,Kolkata,Cappuccino,8,88.73,709.84
2025-06-21,S05,Kolkata,Americano,4,114.27,457.08
2025-06-21,S05,Kolkata,Mocha,2,123.44,246.88
2025-06-22,S01,Mumbai,Espresso,2,49.58,99.16
2025-06-22,S01,Mumbai,Latte,1,75.21,75.21
2025-06-22,S01,Mumbai,Cappuccino,1,89.71,89.71
2025-06-22,S01,Mumbai,Americano,5,117.82,589.1
2025-06-22,S01,Mumbai,Mocha,7,122.73,859.11
2025-06-22,S02,Delhi,Espresso,6,44.41,266.46
2025-06-22,S02,Delhi,Latte,4,56.18,224.72
2025-06-22,S02,Delhi,Cappuccino,6,89.67,538.02
2025-06-22,S02,Delhi,Americano,9,107.6,968.4
2025-06-22,S02,Delhi,Mocha,4,132.68,530.72
2025-06-22,S03,Bengaluru,Espresso,14,48.36,677.04
2025-06-22,S03,Bengaluru,Latte,8,65.88,527.04
2025-06-22,S03,Bengaluru,Cappuccino,3,91.7,275.1
2025-06-22,S03,Bengaluru,Americano,3,112.6,337.8
2025-06-22,S03,Bengaluru,Mocha,1,135.47,135.47
2025-06-22,S04,Chennai,Espresso,4,52.58,210.32
2025-06-22,S04,Chennai,Latte,6,70.59,423.54
2025-06-22,S04,Chennai,Cappuccino,4,101.42,405.68
2025-06-22,S04,Chennai,Americano,4,108.77,435.08
2025-06-22,S04,Chennai,Mocha,3,122.45,367.35
